approach;sample_size;repetition;activity;prob
Longest;500;2;mail valid;0.019483848914715433
Longest;500;2;approve;0.014185609297555973
Longest;500;2;clear;0.014185609297555973
Longest;500;2;performed;0.010083746368142198
Longest;500;2;mail income;0.009229191591180994
Longest;500;2;restart editing;0.00512732866176722
Longest;500;2;withdraw;0.004614595795590497
Longest;500;2;cancel offline;0.0041018629294137755
Longest;500;2;finish payment;0.0032473081524525722
Longest;500;2;calculate;0.0030763971970603314
Longest;500;2;decide;0.00273457528627585
Longest;500;2;take original document;0.002392753375491369
Longest;500;2;insert document;0.002221842420099128
Longest;500;2;refuse;0.002221842420099128
Longest;500;2;revoke withdrawal;0.0017091095539224065
Longest;500;2;begin editing from refused;0.0011963766877456845
Longest;500;2;revoke approval;0.0005127328661767219
Longest;500;3;save;0.09998290890446078
Longest;500;3;check;0.09177918304563322
Longest;500;3;initialize;0.08784823107161169
Longest;500;3;begin preparations;0.08323363527602119
Longest;500;3;finish preparations;0.08323363527602119
Longest;500;3;create;0.05896427961032302
Longest;500;3;remove document;0.0529823961715946
Longest;500;3;finish pre-check;0.04768415655443514
Longest;500;3;finish editing;0.044265937446590325
Longest;500;3;plan;0.042215005981883436
Longest;500;3;begin editing;0.04170227311570672
Longest;500;3;prepare external;0.03896769782943087
Longest;500;3;abort external;0.028371218595111946
Longest;500;3;prepare offline;0.027516663818150742
Longest;500;3;begin admissibility check;0.024098444710305932
Longest;500;3;check admissibility;0.02341480088873697
Longest;500;3;performed offline;0.02341480088873697
Longest;500;3;mail valid;0.019483848914715433
Longest;500;3;approve;0.014185609297555973
Longest;500;3;clear;0.014185609297555973
Longest;500;3;performed;0.010083746368142198
Longest;500;3;mail income;0.009229191591180994
Longest;500;3;restart editing;0.00512732866176722
Longest;500;3;withdraw;0.004614595795590497
Longest;500;3;cancel offline;0.0041018629294137755
Longest;500;3;finish payment;0.0032473081524525722
Longest;500;3;calculate;0.0030763971970603314
Longest;500;3;decide;0.00273457528627585
Longest;500;3;take original document;0.002392753375491369
Longest;500;3;insert document;0.002221842420099128
Longest;500;3;refuse;0.002221842420099128
Longest;500;3;revoke withdrawal;0.0017091095539224065
Longest;500;3;begin editing from refused;0.0011963766877456845
Longest;500;3;revoke approval;0.0005127328661767219
Longest;500;4;save;0.09998290890446078
Longest;500;4;check;0.09177918304563322
Longest;500;4;initialize;0.08784823107161169
Longest;500;4;begin preparations;0.08323363527602119
Longest;500;4;finish preparations;0.08323363527602119
Longest;500;4;create;0.05896427961032302
Longest;500;4;remove document;0.0529823961715946
Longest;500;4;finish pre-check;0.04768415655443514
Longest;500;4;finish editing;0.044265937446590325
Longest;500;4;plan;0.042215005981883436
Longest;500;4;begin editing;0.04170227311570672
Longest;500;4;prepare external;0.03896769782943087
Longest;500;4;abort external;0.028371218595111946
Longest;500;4;prepare offline;0.027516663818150742
Longest;500;4;begin admissibility check;0.024098444710305932
Longest;500;4;check admissibility;0.02341480088873697
Longest;500;4;performed offline;0.02341480088873697
Longest;500;4;mail valid;0.019483848914715433
Longest;500;4;approve;0.014185609297555973
Longest;500;4;clear;0.014185609297555973
Longest;500;4;performed;0.010083746368142198
Longest;500;4;mail income;0.009229191591180994
Longest;500;4;restart editing;0.00512732866176722
Longest;500;4;withdraw;0.004614595795590497
Longest;500;4;cancel offline;0.0041018629294137755
Longest;500;4;finish payment;0.0032473081524525722
Longest;500;4;calculate;0.0030763971970603314
Longest;500;4;decide;0.00273457528627585
Longest;500;4;take original document;0.002392753375491369
Longest;500;4;insert document;0.002221842420099128
Longest;500;4;refuse;0.002221842420099128
Longest;500;4;revoke withdrawal;0.0017091095539224065
Longest;500;4;begin editing from refused;0.0011963766877456845
Longest;500;4;revoke approval;0.0005127328661767219
Longest;500;5;save;0.09998290890446078
Longest;500;5;check;0.09177918304563322
Longest;500;5;initialize;0.08784823107161169
Longest;500;5;begin preparations;0.08323363527602119
Longest;500;5;finish preparations;0.08323363527602119
Longest;500;5;create;0.05896427961032302
Longest;500;5;remove document;0.0529823961715946
Longest;500;5;finish pre-check;0.04768415655443514
Longest;500;5;finish editing;0.044265937446590325
Longest;500;5;plan;0.042215005981883436
Longest;500;5;begin editing;0.04170227311570672
Longest;500;5;prepare external;0.03896769782943087
Longest;500;5;abort external;0.028371218595111946
Longest;500;5;prepare offline;0.027516663818150742
Longest;500;5;begin admissibility check;0.024098444710305932
Longest;500;5;check admissibility;0.02341480088873697
Longest;500;5;performed offline;0.02341480088873697
Longest;500;5;mail valid;0.019483848914715433
Longest;500;5;approve;0.014185609297555973
Longest;500;5;clear;0.014185609297555973
Longest;500;5;performed;0.010083746368142198
Longest;500;5;mail income;0.009229191591180994
Longest;500;5;restart editing;0.00512732866176722
Longest;500;5;withdraw;0.004614595795590497
Longest;500;5;cancel offline;0.0041018629294137755
Longest;500;5;finish payment;0.0032473081524525722
Longest;500;5;calculate;0.0030763971970603314
Longest;500;5;decide;0.00273457528627585
Longest;500;5;take original document;0.002392753375491369
Longest;500;5;insert document;0.002221842420099128
Longest;500;5;refuse;0.002221842420099128
Longest;500;5;revoke withdrawal;0.0017091095539224065
Longest;500;5;begin editing from refused;0.0011963766877456845
Longest;500;5;revoke approval;0.0005127328661767219
Longest;500;6;save;0.09998290890446078
Longest;500;6;check;0.09177918304563322
Longest;500;6;initialize;0.08784823107161169
Longest;500;6;begin preparations;0.08323363527602119
Longest;500;6;finish preparations;0.08323363527602119
Longest;500;6;create;0.05896427961032302
Longest;500;6;remove document;0.0529823961715946
Longest;500;6;finish pre-check;0.04768415655443514
Longest;500;6;finish editing;0.044265937446590325
Longest;500;6;plan;0.042215005981883436
Longest;500;6;begin editing;0.04170227311570672
Longest;500;6;prepare external;0.03896769782943087
Longest;500;6;abort external;0.028371218595111946
Longest;500;6;prepare offline;0.027516663818150742
Longest;500;6;begin admissibility check;0.024098444710305932
Longest;500;6;check admissibility;0.02341480088873697
Longest;500;6;performed offline;0.02341480088873697
Longest;500;6;mail valid;0.019483848914715433
Longest;500;6;approve;0.014185609297555973
Longest;500;6;clear;0.014185609297555973
Longest;500;6;performed;0.010083746368142198
Longest;500;6;mail income;0.009229191591180994
Longest;500;6;restart editing;0.00512732866176722
Longest;500;6;withdraw;0.004614595795590497
Longest;500;6;cancel offline;0.0041018629294137755
Longest;500;6;finish payment;0.0032473081524525722
Longest;500;6;calculate;0.0030763971970603314
Longest;500;6;decide;0.00273457528627585
Longest;500;6;take original document;0.002392753375491369
Longest;500;6;insert document;0.002221842420099128
Longest;500;6;refuse;0.002221842420099128
Longest;500;6;revoke withdrawal;0.0017091095539224065
Longest;500;6;begin editing from refused;0.0011963766877456845
Longest;500;6;revoke approval;0.0005127328661767219
Longest;500;7;save;0.09998290890446078
Longest;500;7;check;0.09177918304563322
Longest;500;7;initialize;0.08784823107161169
Longest;500;7;begin preparations;0.08323363527602119
Longest;500;7;finish preparations;0.08323363527602119
Longest;500;7;create;0.05896427961032302
Longest;500;7;remove document;0.0529823961715946
Longest;500;7;finish pre-check;0.04768415655443514
Longest;500;7;finish editing;0.044265937446590325
Longest;500;7;plan;0.042215005981883436
Longest;500;7;begin editing;0.04170227311570672
Longest;500;7;prepare external;0.03896769782943087
Longest;500;7;abort external;0.028371218595111946
Longest;500;7;prepare offline;0.027516663818150742
Longest;500;7;begin admissibility check;0.024098444710305932
Longest;500;7;check admissibility;0.02341480088873697
Longest;500;7;performed offline;0.02341480088873697
Longest;500;7;mail valid;0.019483848914715433
Longest;500;7;approve;0.014185609297555973
Longest;500;7;clear;0.014185609297555973
Longest;500;7;performed;0.010083746368142198
Longest;500;7;mail income;0.009229191591180994
Longest;500;7;restart editing;0.00512732866176722
Longest;500;7;withdraw;0.004614595795590497
Longest;500;7;cancel offline;0.0041018629294137755
Longest;500;7;finish payment;0.0032473081524525722
Longest;500;7;calculate;0.0030763971970603314
Longest;500;7;decide;0.00273457528627585
Longest;500;7;take original document;0.002392753375491369
Longest;500;7;insert document;0.002221842420099128
Longest;500;7;refuse;0.002221842420099128
Longest;500;7;revoke withdrawal;0.0017091095539224065
Longest;500;7;begin editing from refused;0.0011963766877456845
Longest;500;7;revoke approval;0.0005127328661767219
Longest;500;8;save;0.09998290890446078
Longest;500;8;check;0.09177918304563322
Longest;500;8;initialize;0.08784823107161169
Longest;500;8;begin preparations;0.08323363527602119
Longest;500;8;finish preparations;0.08323363527602119
Longest;500;8;create;0.05896427961032302
Longest;500;8;remove document;0.0529823961715946
Longest;500;8;finish pre-check;0.04768415655443514
Longest;500;8;finish editing;0.044265937446590325
Longest;500;8;plan;0.042215005981883436
Longest;500;8;begin editing;0.04170227311570672
Longest;500;8;prepare external;0.03896769782943087
Longest;500;8;abort external;0.028371218595111946
Longest;500;8;prepare offline;0.027516663818150742
Longest;500;8;begin admissibility check;0.024098444710305932
Longest;500;8;check admissibility;0.02341480088873697
Longest;500;8;performed offline;0.02341480088873697
Longest;500;8;mail valid;0.019483848914715433
Longest;500;8;approve;0.014185609297555973
Longest;500;8;clear;0.014185609297555973
Longest;500;8;performed;0.010083746368142198
Longest;500;8;mail income;0.009229191591180994
Longest;500;8;restart editing;0.00512732866176722
Longest;500;8;withdraw;0.004614595795590497
Longest;500;8;cancel offline;0.0041018629294137755
Longest;500;8;finish payment;0.0032473081524525722
Longest;500;8;calculate;0.0030763971970603314
Longest;500;8;decide;0.00273457528627585
Longest;500;8;take original document;0.002392753375491369
Longest;500;8;insert document;0.002221842420099128
Longest;500;8;refuse;0.002221842420099128
Longest;500;8;revoke withdrawal;0.0017091095539224065
Longest;500;8;begin editing from refused;0.0011963766877456845
Longest;500;8;revoke approval;0.0005127328661767219
Longest;500;9;save;0.09998290890446078
Longest;500;9;check;0.09177918304563322
Longest;500;9;initialize;0.08784823107161169
Longest;500;9;begin preparations;0.08323363527602119
Longest;500;9;finish preparations;0.08323363527602119
Longest;500;9;create;0.05896427961032302
Longest;500;9;remove document;0.0529823961715946
Longest;500;9;finish pre-check;0.04768415655443514
Longest;500;9;finish editing;0.044265937446590325
Longest;500;9;plan;0.042215005981883436
Longest;500;9;begin editing;0.04170227311570672
Longest;500;9;prepare external;0.03896769782943087
Longest;500;9;abort external;0.028371218595111946
Longest;500;9;prepare offline;0.027516663818150742
Longest;500;9;begin admissibility check;0.024098444710305932
Longest;500;9;check admissibility;0.02341480088873697
Longest;500;9;performed offline;0.02341480088873697
Longest;500;9;mail valid;0.019483848914715433
Longest;500;9;approve;0.014185609297555973
Longest;500;9;clear;0.014185609297555973
Longest;500;9;performed;0.010083746368142198
Longest;500;9;mail income;0.009229191591180994
Longest;500;9;restart editing;0.00512732866176722
Longest;500;9;withdraw;0.004614595795590497
Longest;500;9;cancel offline;0.0041018629294137755
Longest;500;9;finish payment;0.0032473081524525722
Longest;500;9;calculate;0.0030763971970603314
Longest;500;9;decide;0.00273457528627585
Longest;500;9;take original document;0.002392753375491369
Longest;500;9;insert document;0.002221842420099128
Longest;500;9;refuse;0.002221842420099128
Longest;500;9;revoke withdrawal;0.0017091095539224065
Longest;500;9;begin editing from refused;0.0011963766877456845
Longest;500;9;revoke approval;0.0005127328661767219
Feature;100;0;create;0.3005952380952381
Feature;100;0;finish pre-check;0.17857142857142858
Feature;100;0;check;0.05952380952380952
Feature;100;0;mail income;0.05952380952380952
Feature;100;0;clear;0.047619047619047616
Feature;100;0;initialize;0.041666666666666664
Feature;100;0;insert document;0.041666666666666664
Feature;100;0;mail valid;0.03571428571428571
Feature;100;0;save;0.02976190476190476
Feature;100;0;restart editing;0.023809523809523808
Feature;100;0;begin preparations;0.020833333333333332
Feature;100;0;finish preparations;0.020833333333333332
Feature;100;0;begin editing;0.020833333333333332
Feature;100;0;finish editing;0.017857142857142856
Feature;100;0;remove document;0.017857142857142856
Feature;100;0;plan;0.01488095238095238
Feature;100;0;performed offline;0.011904761904761904
Feature;100;0;prepare offline;0.011904761904761904
Feature;100;0;prepare external;0.008928571428571428
Feature;100;0;performed;0.008928571428571428
Feature;100;0;abort external;0.005952380952380952
Feature;100;0;check admissibility;0.005952380952380952
Feature;100;0;begin admissibility check;0.005952380952380952
Feature;100;0;take original document;0.002976190476190476
Feature;100;0;begin editing from refused;0.002976190476190476
Feature;100;0;refuse;0.002976190476190476
Feature;100;1;create;0.3108108108108108
Feature;100;1;finish pre-check;0.16891891891891891
Feature;100;1;save;0.11486486486486487
Feature;100;1;initialize;0.09121621621621621
Feature;100;1;finish editing;0.057432432432432436
Feature;100;1;insert document;0.05405405405405406
Feature;100;1;begin editing;0.0472972972972973
Feature;100;1;check;0.037162162162162164
Feature;100;1;mail valid;0.030405405405405407
Feature;100;1;clear;0.030405405405405407
Feature;100;1;mail income;0.02702702702702703
Feature;100;1;begin preparations;0.010135135135135136
Feature;100;1;finish preparations;0.010135135135135136
Feature;100;1;performed;0.006756756756756757
Feature;100;1;remove document;0.0033783783783783786
Feature;100;2;create;0.26245847176079734
Feature;100;2;finish pre-check;0.15282392026578073
Feature;100;2;check;0.10963455149501661
Feature;100;2;initialize;0.053156146179401995
Feature;100;2;remove document;0.046511627906976744
Feature;100;2;mail income;0.046511627906976744
Feature;100;2;save;0.036544850498338874
Feature;100;2;insert document;0.036544850498338874
Feature;100;2;begin preparations;0.029900332225913623
Feature;100;2;finish preparations;0.029900332225913623
Feature;100;2;finish editing;0.026578073089700997
Feature;100;2;clear;0.023255813953488372
Feature;100;2;plan;0.019933554817275746
Feature;100;2;begin editing;0.019933554817275746
Feature;100;2;mail valid;0.016611295681063124
Feature;100;2;take original document;0.009966777408637873
Feature;100;2;prepare external;0.009966777408637873
Feature;100;2;performed;0.009966777408637873
Feature;100;2;performed offline;0.009966777408637873
Feature;100;2;prepare offline;0.009966777408637873
Feature;100;2;withdraw;0.009966777408637873
Feature;100;2;revoke withdrawal;0.006644518272425249
Feature;100;2;abort external;0.006644518272425249
Feature;100;2;finish payment;0.006644518272425249
Feature;100;2;restart editing;0.0033222591362126247
Feature;100;2;decide;0.0033222591362126247
Feature;100;2;correction GFM17;0.0033222591362126247
Feature;100;3;create;0.30927835051546393
Feature;100;3;finish pre-check;0.20618556701030927
Feature;100;3;mail income;0.08934707903780069
Feature;100;3;check;0.0859106529209622
Feature;100;3;insert document;0.041237113402061855
Feature;100;3;initialize;0.03436426116838488
Feature;100;3;mail valid;0.027491408934707903
Feature;100;3;begin admissibility check;0.027491408934707903
Feature;100;3;save;0.020618556701030927
Feature;100;3;check admissibility;0.020618556701030927
Feature;100;3;remove document;0.020618556701030927
Feature;100;3;calculate protocol;0.013745704467353952
Feature;100;3;approve;0.010309278350515464
Feature;100;3;withdraw;0.010309278350515464
Feature;100;3;begin editing;0.010309278350515464
Feature;100;3;performed;0.010309278350515464
Feature;100;3;finish editing;0.006872852233676976
Feature;100;3;begin preparations;0.006872852233676976
Feature;100;3;finish preparations;0.006872852233676976
Feature;100;3;plan;0.006872852233676976
Feature;100;3;clear;0.006872852233676976
Feature;100;3;restart editing;0.006872852233676976
Feature;100;3;take original document;0.006872852233676976
Feature;100;3;discard;0.003436426116838488
Feature;100;3;finish payment;0.003436426116838488
Feature;100;3;refuse;0.003436426116838488
Feature;100;3;decide;0.003436426116838488
Feature;100;4;create;0.36666666666666664
Feature;100;4;finish pre-check;0.2518518518518518
Feature;100;4;check;0.1
Feature;100;4;clear;0.05925925925925926
Feature;100;4;insert document;0.04814814814814815
Feature;100;4;mail income;0.037037037037037035
Feature;100;4;remove document;0.02962962962962963
Feature;100;4;mail valid;0.025925925925925925
Feature;100;4;take original document;0.018518518518518517
Feature;100;4;restart editing;0.014814814814814815
Feature;100;4;initialize;0.007407407407407408
Feature;100;4;withdraw;0.007407407407407408
Feature;100;4;performed;0.003703703703703704
Feature;100;4;plan;0.003703703703703704
Feature;100;4;decide;0.003703703703703704
Feature;100;4;finish editing;0.003703703703703704
Feature;100;4;begin editing;0.003703703703703704
Feature;100;4;refuse;0.003703703703703704
Feature;100;4;check admissibility;0.003703703703703704
Feature;100;4;begin admissibility check;0.003703703703703704
Feature;100;4;revoke withdrawal;0.003703703703703704
Feature;100;5;create;0.3412698412698413
Feature;100;5;finish pre-check;0.17857142857142858
Feature;100;5;check;0.09126984126984126
Feature;100;5;insert document;0.07142857142857142
Feature;100;5;clear;0.051587301587301584
Feature;100;5;initialize;0.03968253968253968
Feature;100;5;mail income;0.03968253968253968
Feature;100;5;remove document;0.03571428571428571
Feature;100;5;finish editing;0.027777777777777776
Feature;100;5;begin editing;0.01984126984126984
Feature;100;5;save;0.015873015873015872
Feature;100;5;performed offline;0.011904761904761904
Feature;100;5;prepare offline;0.011904761904761904
Feature;100;5;begin preparations;0.011904761904761904
Feature;100;5;finish preparations;0.011904761904761904
Feature;100;5;plan;0.011904761904761904
Feature;100;5;mail valid;0.011904761904761904
Feature;100;5;restart editing;0.007936507936507936
Feature;100;5;finish payment;0.003968253968253968
Feature;100;5;performed;0.003968253968253968
Feature;100;6;create;0.3035143769968051
Feature;100;6;finish pre-check;0.1853035143769968
Feature;100;6;check;0.09584664536741214
Feature;100;6;clear;0.06070287539936102
Feature;100;6;insert document;0.04792332268370607
Feature;100;6;mail income;0.038338658146964855
Feature;100;6;restart editing;0.03514376996805112
Feature;100;6;begin preparations;0.03514376996805112
Feature;100;6;finish preparations;0.03514376996805112
Feature;100;6;remove document;0.025559105431309903
Feature;100;6;mail valid;0.022364217252396165
Feature;100;6;plan;0.022364217252396165
Feature;100;6;prepare external;0.019169329073482427
Feature;100;6;initialize;0.012779552715654952
Feature;100;6;abort external;0.012779552715654952
Feature;100;6;finish editing;0.009584664536741214
Feature;100;6;save;0.006389776357827476
Feature;100;6;begin editing;0.006389776357827476
Feature;100;6;finish payment;0.006389776357827476
Feature;100;6;performed offline;0.006389776357827476
Feature;100;6;prepare offline;0.006389776357827476
Feature;100;6;performed;0.003194888178913738
Feature;100;6;take original document;0.003194888178913738
Feature;100;7;create;0.2601626016260163
Feature;100;7;finish pre-check;0.12466124661246612
Feature;100;7;check;0.07859078590785908
Feature;100;7;save;0.07046070460704607
Feature;100;7;initialize;0.06504065040650407
Feature;100;7;finish editing;0.037940379403794036
Feature;100;7;mail valid;0.032520325203252036
Feature;100;7;mail income;0.032520325203252036
Feature;100;7;check admissibility;0.032520325203252036
Feature;100;7;begin admissibility check;0.032520325203252036
Feature;100;7;clear;0.02981029810298103
Feature;100;7;begin editing;0.02981029810298103
Feature;100;7;begin preparations;0.024390243902439025
Feature;100;7;finish preparations;0.024390243902439025
Feature;100;7;approve;0.024390243902439025
Feature;100;7;remove document;0.02168021680216802
Feature;100;7;insert document;0.02168021680216802
Feature;100;7;performed;0.01084010840108401
Feature;100;7;prepare external;0.008130081300813009
Feature;100;7;plan;0.008130081300813009
Feature;100;7;performed offline;0.005420054200542005
Feature;100;7;prepare offline;0.005420054200542005
Feature;100;7;abort external;0.005420054200542005
Feature;100;7;take original document;0.005420054200542005
Feature;100;7;refuse;0.0027100271002710027
Feature;100;7;revoke approval;0.0027100271002710027
Feature;100;7;restart editing;0.0027100271002710027
Feature;100;8;create;0.33783783783783783
Feature;100;8;finish pre-check;0.17229729729729729
Feature;100;8;check;0.09121621621621621
Feature;100;8;remove document;0.05067567567567568
Feature;100;8;insert document;0.0472972972972973
Feature;100;8;clear;0.037162162162162164
Feature;100;8;initialize;0.033783783783783786
Feature;100;8;mail income;0.033783783783783786
Feature;100;8;mail valid;0.033783783783783786
Feature;100;8;save;0.02364864864864865
Feature;100;8;finish editing;0.02027027027027027
Feature;100;8;begin preparations;0.016891891891891893
Feature;100;8;finish preparations;0.016891891891891893
Feature;100;8;begin editing;0.013513513513513514
Feature;100;8;withdraw;0.013513513513513514
Feature;100;8;performed;0.013513513513513514
Feature;100;8;prepare external;0.010135135135135136
Feature;100;8;plan;0.010135135135135136
Feature;100;8;abort external;0.006756756756756757
Feature;100;8;decide;0.0033783783783783786
Feature;100;8;performed offline;0.0033783783783783786
Feature;100;8;prepare offline;0.0033783783783783786
Feature;100;8;take original document;0.0033783783783783786
Feature;100;8;revoke withdrawal;0.0033783783783783786
Feature;100;9;create;0.3117283950617284
Feature;100;9;finish pre-check;0.18518518518518517
Feature;100;9;check;0.07098765432098765
Feature;100;9;clear;0.06172839506172839
Feature;100;9;remove document;0.05246913580246913
Feature;100;9;mail valid;0.043209876543209874
Feature;100;9;insert document;0.033950617283950615
Feature;100;9;initialize;0.030864197530864196
Feature;100;9;mail income;0.030864197530864196
Feature;100;9;finish editing;0.027777777777777776
Feature;100;9;save;0.021604938271604937
Feature;100;9;restart editing;0.021604938271604937
Feature;100;9;begin editing;0.018518518518518517
Feature;100;9;begin preparations;0.012345679012345678
Feature;100;9;finish preparations;0.012345679012345678
Feature;100;9;prepare external;0.009259259259259259
Feature;100;9;approve;0.009259259259259259
Feature;100;9;check admissibility;0.009259259259259259
Feature;100;9;begin admissibility check;0.009259259259259259
Feature;100;9;abort external;0.006172839506172839
Feature;100;9;plan;0.006172839506172839
Feature;100;9;take original document;0.006172839506172839
Feature;100;9;performed;0.006172839506172839
Feature;100;9;decide;0.0030864197530864196
Feature;200;0;create;0.31437598736176936
Feature;200;0;finish pre-check;0.16587677725118483
Feature;200;0;check;0.09162717219589257
Feature;200;0;clear;0.05055292259083728
Feature;200;0;mail income;0.04107424960505529
Feature;200;0;begin preparations;0.0315955766192733
Feature;200;0;finish preparations;0.0315955766192733
Feature;200;0;initialize;0.02843601895734597
Feature;200;0;insert document;0.023696682464454975
Feature;200;0;remove document;0.020537124802527645
Feature;200;0;mail valid;0.018957345971563982
Feature;200;0;save;0.018957345971563982
Feature;200;0;prepare external;0.01579778830963665
Feature;200;0;plan;0.01579778830963665
Feature;200;0;check admissibility;0.014218009478672985
Feature;200;0;begin admissibility check;0.014218009478672985
Feature;200;0;performed;0.01263823064770932
Feature;200;0;prepare offline;0.011058451816745656
Feature;200;0;abort external;0.011058451816745656
Feature;200;0;finish editing;0.007898894154818325
Feature;200;0;restart editing;0.007898894154818325
Feature;200;0;take original document;0.007898894154818325
Feature;200;0;begin editing;0.00631911532385466
Feature;200;0;cancel offline;0.00631911532385466
Feature;200;0;performed offline;0.004739336492890996
Feature;200;0;withdraw;0.004739336492890996
Feature;200;0;refuse;0.004739336492890996
Feature;200;0;finish payment;0.00315955766192733
Feature;200;0;calculate protocol;0.00315955766192733
Feature;200;0;approve;0.00315955766192733
Feature;200;0;revoke withdrawal;0.00315955766192733
Feature;200;0;decide;0.00315955766192733
Feature;200;0;discard;0.001579778830963665
Feature;200;1;create;0.3124108416547789
Feature;200;1;finish pre-check;0.16833095577746077
Feature;200;1;check;0.06134094151212553
Feature;200;1;mail income;0.05706134094151213
Feature;200;1;clear;0.05135520684736091
Feature;200;1;save;0.042796005706134094
Feature;200;1;initialize;0.04136947218259629
Feature;200;1;mail valid;0.03851640513552068
Feature;200;1;insert document;0.029957203994293864
Feature;200;1;remove document;0.025677603423680456
Feature;200;1;finish editing;0.017118402282453638
Feature;200;1;begin editing;0.017118402282453638
Feature;200;1;begin preparations;0.015691868758915834
Feature;200;1;finish preparations;0.015691868758915834
Feature;200;1;check admissibility;0.014265335235378032
Feature;200;1;begin admissibility check;0.014265335235378032
Feature;200;1;take original document;0.009985734664764621
Feature;200;1;restart editing;0.009985734664764621
Feature;200;1;refuse;0.008559201141226819
Feature;200;1;calculate protocol;0.008559201141226819
Feature;200;1;performed;0.007132667617689016
Feature;200;1;plan;0.007132667617689016
Feature;200;1;prepare external;0.0042796005706134095
Feature;200;1;prepare offline;0.0042796005706134095
Feature;200;1;approve;0.0028530670470756064
Feature;200;1;decide;0.0028530670470756064
Feature;200;1;abort external;0.0028530670470756064
Feature;200;1;performed offline;0.0028530670470756064
Feature;200;1;finish payment;0.0014265335235378032
Feature;200;1;begin editing from refused;0.0014265335235378032
Feature;200;1;discard;0.0014265335235378032
Feature;200;1;cancel offline;0.0014265335235378032
Feature;200;2;create;0.3467889908256881
Feature;200;2;finish pre-check;0.1706422018348624
Feature;200;2;check;0.12660550458715597
Feature;200;2;mail income;0.05137614678899083
Feature;200;2;mail valid;0.03853211009174312
Feature;200;2;clear;0.03486238532110092
Feature;200;2;remove document;0.029357798165137616
Feature;200;2;insert document;0.029357798165137616
Feature;200;2;initialize;0.027522935779816515
Feature;200;2;calculate protocol;0.022018348623853212
Feature;200;2;save;0.01834862385321101
Feature;200;2;performed;0.01651376146788991
Feature;200;2;finish editing;0.011009174311926606
Feature;200;2;begin editing;0.011009174311926606
Feature;200;2;begin preparations;0.009174311926605505
Feature;200;2;finish preparations;0.009174311926605505
Feature;200;2;take original document;0.007339449541284404
Feature;200;2;plan;0.007339449541284404
Feature;200;2;performed offline;0.005504587155963303
Feature;200;2;prepare offline;0.005504587155963303
Feature;200;2;approve;0.003669724770642202
Feature;200;2;check admissibility;0.003669724770642202
Feature;200;2;begin admissibility check;0.003669724770642202
Feature;200;2;restart editing;0.003669724770642202
Feature;200;2;revoke withdrawal;0.001834862385321101
Feature;200;2;withdraw;0.001834862385321101
Feature;200;2;decide;0.001834862385321101
Feature;200;2;finish payment;0.001834862385321101
Feature;200;3;create;0.26949152542372884
Feature;200;3;finish pre-check;0.18135593220338983
Feature;200;3;check;0.13898305084745763
Feature;200;3;remove document;0.0576271186440678
Feature;200;3;initialize;0.03559322033898305
Feature;200;3;clear;0.03389830508474576
Feature;200;3;insert document;0.030508474576271188
Feature;200;3;mail valid;0.0288135593220339
Feature;200;3;begin preparations;0.02711864406779661
Feature;200;3;finish preparations;0.02711864406779661
Feature;200;3;save;0.02711864406779661
Feature;200;3;finish editing;0.01864406779661017
Feature;200;3;mail income;0.01694915254237288
Feature;200;3;prepare external;0.01694915254237288
Feature;200;3;begin editing;0.015254237288135594
Feature;200;3;abort external;0.011864406779661017
Feature;200;3;plan;0.011864406779661017
Feature;200;3;take original document;0.010169491525423728
Feature;200;3;performed offline;0.006779661016949152
Feature;200;3;prepare offline;0.006779661016949152
Feature;200;3;performed;0.005084745762711864
Feature;200;3;approve;0.003389830508474576
Feature;200;3;check admissibility;0.003389830508474576
Feature;200;3;begin admissibility check;0.003389830508474576
Feature;200;3;calculate protocol;0.003389830508474576
Feature;200;3;revoke withdrawal;0.001694915254237288
Feature;200;3;withdraw;0.001694915254237288
Feature;200;3;restart editing;0.001694915254237288
Feature;200;3;discard;0.001694915254237288
Feature;200;3;finish payment;0.001694915254237288
Feature;200;4;create;0.36221837088388215
Feature;200;4;finish pre-check;0.19064124783362218
Feature;200;4;mail income;0.06932409012131716
Feature;200;4;check;0.053726169844020795
Feature;200;4;insert document;0.0415944540727903
Feature;200;4;save;0.03986135181975736
Feature;200;4;initialize;0.038128249566724434
Feature;200;4;clear;0.036395147313691506
Feature;200;4;mail valid;0.03292894280762565
Feature;200;4;remove document;0.025996533795493933
Feature;200;4;finish editing;0.019064124783362217
Feature;200;4;begin editing;0.01559792027729636
Feature;200;4;performed;0.012131715771230503
Feature;200;4;withdraw;0.008665511265164644
Feature;200;4;take original document;0.008665511265164644
Feature;200;4;restart editing;0.006932409012131715
Feature;200;4;begin preparations;0.006932409012131715
Feature;200;4;finish preparations;0.006932409012131715
Feature;200;4;approve;0.0034662045060658577
Feature;200;4;check admissibility;0.0034662045060658577
Feature;200;4;begin admissibility check;0.0034662045060658577
Feature;200;4;finish payment;0.0034662045060658577
Feature;200;4;performed offline;0.0017331022530329288
Feature;200;4;prepare offline;0.0017331022530329288
Feature;200;4;abort external;0.0017331022530329288
Feature;200;4;prepare external;0.0017331022530329288
Feature;200;4;calculate;0.0017331022530329288
Feature;200;4;revoke withdrawal;0.0017331022530329288
Feature;200;5;create;0.2988505747126437
Feature;200;5;finish pre-check;0.19540229885057472
Feature;200;5;check;0.06568144499178982
