approach;sample_size;repetition;feature;informative;correlation
Feature;100;0;trace:penalty_amount0@1900.0;False;0.0
Feature;100;0;event:org:resource@21612d;False;0.0
Feature;100;0;trace:payment_actual0@47000.0;False;0.0
Feature;100;0;trace:area@162.0;False;0.0
Feature;100;0;trace:area@20.0;False;0.0
Feature;100;0;trace:selected_manually@True;False;0.0
Feature;100;0;trace:area@80.0;False;0.0
Feature;100;0;trace:area@52.0;False;0.0
Feature;100;0;trace:area@140.0;False;0.0
Feature;100;0;trace:amount_applied0@41000.0;False;0.0
Feature;100;0;trace:area@215.0;False;0.0
Feature;100;0;trace:payment_actual0@44000.0;False;0.0
Feature;100;0;trace:amount_applied0@44000.0;False;0.0
Feature;100;0;trace:payment_actual0@56000.0;False;0.0
Feature;100;0;trace:amount_applied0@56000.0;False;0.0
Feature;100;0;trace:redistribution@False;False;0.0
Feature;100;0;trace:area@31.0;False;0.0
Feature;100;0;trace:area@82.0;False;0.0
Feature;100;0;trace:area@116.0;False;0.0
Feature;100;0;event:org:resource@99e048;False;0.0
Feature;100;0;trace:area@88.0;False;0.0
Feature;100;0;event:org:resource@46e3af;False;0.0
Feature;100;0;trace:area@64.0;False;0.0
Feature;100;0;trace:payment_actual0@22000.0;False;0.0
Feature;100;0;trace:area@72.0;False;0.0
Feature;100;0;trace:payment_actual0@42000.0;False;0.0
Feature;100;0;trace:amount_applied0@42000.0;False;0.0
Feature;100;0;event:org:resource@c39cb2;False;0.0
Feature;100;0;event:org:resource@9765da;False;0.0
Feature;100;0;trace:area@22.0;False;0.0
Feature;100;0;trace:area@73.0;False;0.0
Feature;100;0;trace:amount_applied0@22000.0;False;0.0
Feature;100;0;event:org:resource@f48280;False;0.0
Feature;100;0;event:concept:name@revoke approval;False;0.0
Feature;100;0;event:concept:name@begin editing from refused;False;0.0
Feature;100;0;trace:penalty_amount0@2400.0;False;0.0
Feature;100;0;trace:penalty_amount0@500.0;False;0.0
Feature;100;0;trace:payment_actual0@38000.0;False;0.0
Feature;100;0;trace:area@130.0;False;0.0
Feature;100;0;trace:amount_applied0@38000.0;False;0.0
Feature;100;0;trace:penalty_amount0@6400.0;False;0.0
Feature;100;0;trace:penalty_amount0@600.0;False;0.0
Feature;100;0;trace:area@43.0;False;0.0
Feature;100;0;event:org:resource@a5c3dd;False;0.0
Feature;100;0;trace:area@21.0;False;0.0
Feature;100;0;trace:area@27.0;False;0.0
Feature;100;0;trace:area@70.0;False;0.0
Feature;100;0;trace:payment_actual0@92000.0;False;0.0
Feature;100;0;trace:area@287.0;False;0.0
Feature;100;0;trace:amount_applied0@92000.0;False;0.0
Feature;100;0;trace:area@51.0;False;0.0
Feature;100;0;trace:area@15.0;False;0.0
Feature;100;0;trace:area@87.0;False;0.0
Feature;100;0;trace:penalty_amount0@1500.0;False;0.0
Feature;100;0;trace:payment_actual0@149000.0;False;0.0
Feature;100;0;trace:cross_compliance@1.0;False;0.0
Feature;100;0;trace:area@398.0;False;0.0
Feature;100;0;trace:amount_applied0@150000.0;False;0.0
Feature;100;0;trace:area@75.0;False;0.0
Feature;100;0;trace:payment_actual0@65000.0;False;0.0
Feature;100;0;trace:area@204.0;False;0.0
Feature;100;0;trace:amount_applied0@65000.0;False;0.0
Feature;100;0;event:org:resource@5dd4ec;False;0.0
Feature;100;0;trace:penalty_amount0@5500.0;False;0.0
Feature;100;0;event:org:resource@40178c;False;0.0
Feature;100;0;trace:area@25.0;False;0.0
Feature;100;0;trace:payment_actual0@37000.0;False;0.0
Feature;100;0;trace:area@127.0;False;0.0
Feature;100;0;trace:amount_applied0@37000.0;False;0.0
Feature;100;0;trace:area@111.0;False;0.0
Feature;100;0;trace:area@56.0;False;0.0
Feature;100;0;event:org:resource@e25f20;False;0.0
Feature;100;0;trace:area@61.0;False;0.0
Feature;100;0;trace:area@65.0;False;0.0
Feature;100;0;event:org:resource@822fb7;False;0.0
Feature;100;0;trace:area@196.0;False;0.0
Feature;100;0;trace:area@68.0;False;0.0
Feature;100;0;trace:penalty_amount0@700.0;False;0.0
Feature;100;0;trace:area@10.0;False;0.0
Feature;100;0;trace:payment_actual0@69000.0;False;0.0
Feature;100;0;trace:area@228.0;False;0.0
Feature;100;0;trace:amount_applied0@69000.0;False;0.0
Feature;100;0;event:org:resource@f6846a;False;0.0
Feature;100;0;trace:payment_actual0@81000.0;False;0.0
Feature;100;0;trace:area@262.0;False;0.0
Feature;100;0;trace:amount_applied0@81000.0;False;0.0
Feature;100;0;trace:payment_actual0@34000.0;False;0.0
Feature;100;0;trace:area@102.0;False;0.0
Feature;100;0;trace:amount_applied0@34000.0;False;0.0
Feature;100;0;trace:area@104.0;False;0.0
Feature;100;0;trace:area@62.0;False;0.0
Feature;100;0;trace:payment_actual0@13000.0;False;0.0
Feature;100;0;trace:area@40.0;False;0.0
Feature;100;0;trace:amount_applied0@13000.0;False;0.0
Feature;100;0;trace:penalty_amount0@1100.0;False;0.0
Feature;100;0;trace:cross_compliance@5.0;False;0.0
Feature;100;0;trace:area@33.0;False;0.0
Feature;100;0;event:org:resource@2ac4ac;False;0.0
Feature;100;0;trace:penalty_B6@True;False;0.0
Feature;100;0;trace:penalty_amount0@1400.0;False;0.0
Feature;100;0;trace:number_parcels@60.0;False;0.0
Feature;100;0;trace:payment_actual0@587000.0;False;0.0
Feature;100;0;trace:area@536.0;False;0.0
Feature;100;0;trace:amount_applied0@587000.0;False;0.0
Feature;100;0;trace:payment_actual0@18000.0;False;0.0
Feature;100;0;trace:area@58.0;False;0.0
Feature;100;0;trace:amount_applied0@18000.0;False;0.0
Feature;100;0;event:org:resource@f3e81e;False;0.0
Feature;100;0;trace:number_parcels@75.0;False;0.0
Feature;100;0;trace:penalty_amount0@3300.0;False;0.0
Feature;100;0;trace:payment_actual0@109000.0;False;0.0
Feature;100;0;trace:cross_compliance@3.0;False;0.0
Feature;100;0;trace:area@327.0;False;0.0
Feature;100;0;trace:amount_applied0@112000.0;False;0.0
Feature;100;0;trace:area@67.0;False;0.0
Feature;100;0;trace:payment_actual0@20000.0;False;0.0
Feature;100;0;trace:area@55.0;False;0.0
Feature;100;0;trace:amount_applied0@20000.0;False;0.0
Feature;100;0;trace:area@12.0;False;0.0
Feature;100;0;trace:area@119.0;False;0.0
Feature;100;0;trace:amount_applied0@35000.0;False;0.0
Feature;100;0;trace:area@123.0;False;0.0
Feature;100;0;trace:area@95.0;False;0.0
Feature;100;0;trace:payment_actual0@74000.0;False;0.0
Feature;100;0;trace:area@244.0;False;0.0
Feature;100;0;trace:amount_applied0@74000.0;False;0.0
Feature;100;0;trace:area@76.0;False;0.0
Feature;100;0;event:org:resource@465290;False;0.0
Feature;100;0;trace:payment_actual0@58000.0;False;0.0
Feature;100;0;trace:area@187.0;False;0.0
Feature;100;0;trace:amount_applied0@59000.0;False;0.0
Feature;100;0;trace:payment_actual0@24000.0;False;0.0
Feature;100;0;trace:area@79.0;False;0.0
Feature;100;0;trace:amount_applied0@24000.0;False;0.0
Feature;100;0;event:concept:name@prepare offline;False;0.0
Feature;100;0;event:concept:name@performed offline;False;0.0
Feature;100;0;trace:payment_actual0@23000.0;False;0.0
Feature;100;0;trace:area@78.0;False;0.0
Feature;100;0;trace:amount_applied0@23000.0;False;0.0
Feature;100;0;trace:area@172.0;False;0.0
Feature;100;0;event:org:resource@815d19;False;0.0
Feature;100;0;event:org:resource@5e018b;False;0.0
Feature;100;0;event:concept:name@take original document;False;0.0
Feature;100;0;trace:area@167.0;False;0.0
Feature;100;0;event:org:resource@27cc37;False;0.0
Feature;100;0;trace:penalty_amount0@5700.0;False;0.0
Feature;100;0;trace:payment_actual0@41000.0;False;0.0
Feature;100;0;trace:cross_compliance@13.0;False;0.0
Feature;100;0;trace:area@157.0;False;0.0
Feature;100;0;trace:amount_applied0@47000.0;False;0.0
Feature;100;0;event:org:resource@00037f;False;0.0
Feature;100;0;event:org:resource@71ffe8;False;0.0
Feature;100;0;trace:payment_actual0@10000.0;False;0.0
Feature;100;0;trace:area@32.0;False;0.0
Feature;100;0;trace:amount_applied0@10000.0;False;0.0
Feature;100;0;event:org:resource@c70c37;False;0.0
Feature;100;0;trace:area@98.0;False;0.0
Feature;100;0;trace:payment_actual0@29000.0;False;0.0
Feature;100;0;trace:area@97.0;False;0.0
Feature;100;0;trace:amount_applied0@29000.0;False;0.0
Feature;100;0;trace:payment_actual0@14000.0;False;0.0
Feature;100;0;trace:area@44.0;False;0.0
Feature;100;0;trace:amount_applied0@14000.0;False;0.0
Feature;100;0;event:org:resource@6ad4a6;False;0.0
Feature;100;0;trace:area@29.0;False;0.0
Feature;100;0;trace:penalty_B16@True;False;0.0
Feature;100;0;event:org:resource@2c546f;False;0.0
Feature;100;0;trace:payment_actual0@35000.0;False;0.0
Feature;100;0;trace:area@121.0;False;0.0
Feature;100;0;event:org:resource@b33ed5;False;0.0
Feature;100;0;event:org:resource@6f6a4e;False;0.0
Feature;100;0;trace:area@24.0;False;0.0
Feature;100;0;trace:penalty_C4@True;False;0.0
Feature;100;0;event:org:resource@425ee3;False;0.0
Feature;100;0;event:org:resource@28b6bf;False;0.0
Feature;100;0;trace:area@17.0;False;0.0
Feature;100;0;event:org:resource@7b9b55;False;0.0
Feature;100;0;trace:payment_actual0@19000.0;False;0.0
Feature;100;0;trace:area@59.0;False;0.0
Feature;100;0;trace:amount_applied0@19000.0;False;0.0
Feature;100;0;event:org:resource@51d239;False;0.0
Feature;100;0;event:org:resource@d8639c;False;0.0
Feature;100;0;trace:area@19.0;False;0.0
Feature;100;0;trace:payment_actual0@28000.0;False;0.0
Feature;100;0;trace:area@93.0;False;0.0
Feature;100;0;trace:amount_applied0@28000.0;False;0.0
Feature;100;0;event:concept:name@mail income;False;0.0
Feature;100;0;trace:risk_factor@1.0;False;0.0
Feature;100;0;trace:selected_manually@False;False;0.0
Feature;100;0;trace:redistribution@True;False;0.0
Feature;100;0;trace:penalty_V5@False;False;0.0
Feature;100;0;trace:penalty_JLP7@False;False;0.0
Feature;100;0;trace:penalty_JLP6@False;False;0.0
Feature;100;0;trace:penalty_JLP5@False;False;0.0
Feature;100;0;trace:penalty_JLP3@False;False;0.0
Feature;100;0;trace:penalty_JLP2@False;False;0.0
Feature;100;0;trace:penalty_JLP1@False;False;0.0
Feature;100;0;trace:penalty_C9@False;False;0.0
Feature;100;0;trace:penalty_C16@False;False;0.0
Feature;100;0;trace:penalty_BGP@False;False;0.0
Feature;100;0;trace:penalty_BGKV@False;False;0.0
Feature;100;0;trace:penalty_B6@False;False;0.0
Feature;100;0;trace:penalty_B5f@UNDEFINED;False;0.0
Feature;100;0;trace:penalty_B5@False;False;0.0
Feature;100;0;trace:penalty_B4@False;False;0.0
Feature;100;0;trace:penalty_B16@False;False;0.0
Feature;100;0;trace:penalty_AVUVP@False;False;0.0
Feature;100;0;trace:penalty_AVJLP@False;False;0.0
Feature;100;0;trace:penalty_AVGP@False;False;0.0
Feature;100;0;trace:penalty_AVBP@False;False;0.0
Feature;100;0;trace:greening@True;False;0.0
Feature;100;0;trace:basic payment@True;False;0.0
Feature;100;0;event:org:resource@03b214;False;-0.019210569112232814
Feature;100;0;event:subprocess@Declared;False;-0.03020057863297818
Feature;100;0;event:org:resource@5d9e09;False;-0.030972629256201045
Feature;100;0;event:org:resource@237892;False;-0.031149591164298936
Feature;100;0;event:org:resource@13c937;False;-0.04041860173653504
Feature;100;0;event:org:resource@4b9a7f;False;-0.04758464643741179
Feature;100;0;event:org:resource@dfd1d4;False;-0.05171307989868766
Feature;100;0;event:doctype@Geo parcel document;False;-0.06676685227704109
Feature;100;0;event:org:resource@023bb9;False;-0.06912797251252929
Feature;100;0;event:org:resource@ba978b;False;-0.07018274852098412
Feature;100;0;event:org:resource@f6f7f1;False;-0.07018274852098412
Feature;100;0;event:org:resource@8d8538;False;-0.07018274852098412
Feature;100;0;event:org:resource@6d6ae5;False;-0.07018274852098412
Feature;100;0;event:org:resource@7d4a25;False;-0.07018274852098412
Feature;100;0;event:org:resource@c4f075;False;-0.07018274852098412
Feature;100;0;trace:area@38.0;False;-0.07018274852098412
Feature;100;0;event:org:resource@0d884f;False;-0.07018274852098412
Feature;100;0;event:org:resource@65bf34;False;-0.07018274852098412
Feature;100;0;trace:area@14.0;False;-0.07018274852098412
Feature;100;0;event:org:resource@60b0b8;False;-0.07018274852098412
Feature;100;0;event:org:resource@c966f4;False;-0.07018274852098412
Feature;100;0;event:org:resource@fb5fa8;False;-0.07018274852098412
Feature;100;0;event:concept:name@finish payment;False;-0.07121263112117254
Feature;100;0;event:org:resource@dd04e2;False;-0.09511432898016904
Feature;100;0;event:org:resource@fcb55b;False;-0.09731702561760382
Feature;100;0;event:org:resource@aea7c8;False;-0.09851341054817478
Feature;100;0;event:org:resource@0087cf;False;-0.09851341054817478
Feature;100;0;event:org:resource@83c7b7;False;-0.09851341054817478
Feature;100;0;event:org:resource@2dc625;False;-0.0987656601815462
Feature;100;0;event:org:resource@8a1fba;False;-0.0987656601815462
Feature;100;0;event:org:resource@eb7015;False;-0.0987656601815462
Feature;100;0;event:org:resource@4af6fb;False;-0.09944533593491259
Feature;100;0;event:org:resource@9e337f;False;-0.10052510721009247
Feature;100;0;event:org:resource@af1e1e;False;-0.10381546452250615
Feature;100;0;event:org:resource@9e088c;False;-0.11170186069087809
Feature;100;0;event:concept:name@insert document;False;-0.11555003186728577
Feature;100;0;event:doctype@Inspection;False;-0.11584671331982299
Feature;100;0;event:org:resource@2ca0ae;False;-0.11635489477654792
Feature;100;0;event:org:resource@059abc;False;-0.12006666776115195
Feature;100;0;event:org:resource@8aab8f;False;-0.12037410583231756
Feature;100;0;event:org:resource@556da9;False;-0.12037410583231756
Feature;100;0;event:org:resource@4298e3;False;-0.12382018543734236
Feature;100;0;event:org:resource@79367e;False;-0.1277032951026887
Feature;100;0;event:org:resource@ee28de;False;-0.12975644374703535
Feature;100;0;event:org:resource@5c1b3c;False;-0.1379728923974526
Feature;100;0;event:org:resource@439089;False;-0.1379728923974526
Feature;100;0;event:org:resource@76f30e;False;-0.1379728923974526
Feature;100;0;event:org:resource@1bd3b5;False;-0.14102184504840168
Feature;100;0;event:concept:name@save;False;-0.14205741994599852
Feature;100;0;event:org:resource@ee262f;False;-0.1527207096642425
Feature;100;0;event:org:resource@ea52aa;False;-0.15312394400833632
Feature;100;0;event:concept:name@finish preparations;False;-0.15330413532614995
Feature;100;0;event:concept:name@begin preparations;False;-0.15330413532614995
Feature;100;0;event:org:resource@5a21a5;False;-0.15391516481891818
Feature;100;0;event:org:resource@9aaf68;False;-0.1574107729917337
Feature;100;0;event:success@False;False;-0.15860586249354638
Feature;100;0;event:org:resource@4fac6d;False;-0.15877683720748895
Feature;100;0;event:org:resource@39be3e;False;-0.16168756151639355
Feature;100;0;event:subprocess@Remote;False;-0.16313847656666602
Feature;100;0;event:concept:name@abort external;False;-0.1649704369648936
Feature;100;0;event:org:resource@f01c35;False;-0.16737983495058362
Feature;100;0;event:concept:name@prepare external;False;-0.17291141539273147
Feature;100;0;event:org:resource@c0aa4a;False;-0.17388054063712732
Feature;100;0;event:org:resource@75992a;False;-0.17425162410218265
Feature;100;0;event:org:resource@5bf77a;False;-0.17483626345496334
Feature;100;0;event:org:resource@bfa0ec;False;-0.17994408437447681
Feature;100;0;event:org:resource@DP-R;False;-0.19047619047619047
Feature;100;0;event:org:resource@c7c478;False;-0.19097911206358367
Feature;100;0;event:org:resource@fc6177;False;-0.19196593779374463
Feature;100;0;event:org:resource@019209;False;-0.19395797356232747
Feature;100;0;event:org:resource@ffb56b;False;-0.1953033441250177
Feature;100;0;event:org:resource@7078c7;False;-0.19834078067031632
Feature;100;0;event:org:resource@c98a4a;False;-0.19834078067031632
Feature;100;0;event:org:resource@d85681;False;-0.2005637784263522
Feature;100;0;event:org:resource@7d03a0;False;-0.20267447879494233
Feature;100;0;event:org:resource@dee71b;False;-0.21453703854080394
Feature;100;0;event:org:resource@d0f451;False;-0.2243221346490427
Feature;100;0;event:org:resource@167893;False;-0.22908106449636376
Feature;100;0;event:subprocess@Change;False;-0.22936591584072097
Feature;100;0;event:org:resource@fa68d2;False;-0.23028309323591914
Feature;100;0;event:org:resource@ad25fc;False;-0.23053917242696528
Feature;100;0;event:org:resource@3d952e;False;-0.23087274722837725
Feature;100;0;event:doctype@Parcel document;False;-0.2382943496458891
Feature;100;0;event:org:resource@7d12ba;False;-0.24277488628358304
Feature;100;0;event:org:resource@b90293;False;-0.25708355455569015
Feature;100;0;event:org:resource@Remote inspection import;False;-0.2599193292270526
Feature;100;0;event:org:resource@8beb64;False;-0.2646027476351386
Feature;100;0;event:org:resource@520882;False;-0.2664564325204769
Feature;100;0;event:org:resource@f9fe07;False;-0.2727423489228086
Feature;100;0;event:org:resource@a5ae3f;False;-0.2813878934554047
Feature;100;0;event:org:resource@Remote inspection export;False;-0.28236947236079046
Feature;100;0;event:concept:name@abort payment;False;-0.30254621079549165
Feature;100;0;event:org:resource@483029;False;-0.3034339120723022
Feature;100;0;event:org:resource@scheduler;False;-0.3088238420432586
Feature;100;0;event:org:resource@Notification automaton;False;-0.3098753415048175
Feature;100;0;event:org:resource@97d224;False;-0.31568161549266877
Feature;100;0;event:concept:name@revoke decision;False;-0.31760526528139665
Feature;100;0;event:org:resource@44798d;False;-0.328612898886679
Feature;100;0;event:org:resource@Reference alignment processor;False;-0.33633601721429573
Feature;100;0;event:org:resource@08e484;False;-0.3418182533795961
Feature;100;0;event:subprocess@Reported;False;-0.34354946857411217
Feature;100;0;event:org:resource@36c75c;False;-0.34473868696274224
Feature;100;0;event:doctype@Department control parcels;False;-0.3463977319832899
Feature;100;0;event:org:resource@346f05;False;-0.3495295545547911
Feature;100;0;event:org:resource@7fb8a5;False;-0.35095036788319645
Feature;100;0;event:org:resource@155add;False;-0.3533436803321998
Feature;100;0;event:doctype@Entitlement application;False;-0.36227243909582396
Feature;100;0;event:org:resource@Parcel automaton;False;-0.4118465557379328
Feature;100;0;event:org:resource@Processing automaton;False;-0.47460535919070523
Feature;100;1;event:concept:name@finish pre-check;True;0.38435305739290376
Feature;100;1;event:concept:name@create;True;0.3262888328143513
Feature;100;1;trace:year@2016;True;0.3195816569607349
Feature;100;1;trace:year@2017;True;0.317617909580432
Feature;100;1;trace:department@e7;True;0.30825739964255383
Feature;100;1;trace:department@6b;True;0.30260496929472336
