approach;sample_size;repetition;trace_variants;deviating_traces;total_deviations;num_deviating_activities;fitness;time_partitioning;time_sampling;time_alignments
Feature;200;6;178;185;568;28;0.9519010923871624;109.34245252609253;3.3548152446746826;0.008003473281860352
Feature;200;7;177;186;655;31;0.9452524239384821;109.22011685371399;3.253227710723877;0.008211374282836914
Feature;200;8;184;188;637;28;0.9468280467445743;105.49795961380005;3.155146598815918;0.007742643356323242
Feature;200;9;176;184;587;28;0.9491025752189369;109.96096730232239;3.4368438720703125;0.00865483283996582
Feature;300;0;261;287;1015;32;0.9434981073257627;111.06076574325562;5.24307918548584;0.013011455535888672
Feature;300;1;262;286;1031;31;0.9428713913669862;110.64337110519409;5.132556915283203;0.012590169906616211
Feature;300;2;258;289;926;27;0.9477308647550237;107.94556856155396;4.6867475509643555;0.012017250061035156
Feature;300;3;254;289;829;26;0.951788310555394;103.31354808807373;4.596871614456177;0.011620521545410156
Feature;300;4;253;282;956;32;0.9470946319867183;107.08164525032043;4.856227397918701;0.012264013290405273
Feature;300;5;263;282;922;28;0.9482138845203325;107.96640229225159;5.477210998535156;0.01323080062866211
Feature;300;6;261;282;1017;30;0.9443836815049765;109.3766975402832;5.4828057289123535;0.014219999313354492
Feature;300;7;260;277;956;34;0.9460009037505649;108.78835868835449;5.067566394805908;0.01230764389038086
Feature;300;8;274;277;925;31;0.9470642096829576;104.09006690979004;4.824474573135376;0.011970758438110352
Feature;300;9;259;287;1054;34;0.9402968165854764;100.96840047836304;4.516405820846558;0.011655092239379883
Feature;400;0;347;377;1221;33;0.9477445861508175;99.4552173614502;8.077590703964233;0.01617598533630371
Feature;400;1;336;384;1233;33;0.9474133151362648;98.8867621421814;6.695889711380005;0.017264127731323242
Feature;400;2;355;368;1416;35;0.9422253049900037;103.3165979385376;6.3811726570129395;0.016478776931762695
Feature;400;3;349;369;1325;32;0.9446324850612177;101.01108050346375;6.289624929428101;0.014734745025634766
Feature;400;4;342;376;1234;33;0.9475228577503721;101.03926539421082;6.262468099594116;0.014478445053100586
Feature;400;5;350;379;1168;31;0.9502322212280029;101.95868635177612;6.439468622207642;0.014876127243041992
Feature;400;6;349;376;1291;35;0.9458336829739028;101.7963593006134;6.392967462539673;0.015238285064697266
Feature;400;7;347;380;1286;33;0.9462868599114527;102.45968437194824;6.492251873016357;0.015050649642944336
Feature;400;8;358;369;1414;34;0.9425156516789983;102.55491971969604;6.601779937744141;0.014958858489990234
Feature;400;9;343;371;1424;35;0.9407407407407408;102.13674926757812;6.518838167190552;0.01450657844543457
Feature;500;0;425;479;1792;34;0.9408151132835723;101.11204171180725;8.17731261253357;0.01847982406616211
Feature;500;1;435;476;1575;32;0.9464449658267877;102.59470129013062;7.86853814125061;0.017872095108032227
Feature;500;2;395;468;1483;34;0.9497764833378488;102.57224988937378;7.8439624309539795;0.01796722412109375
Feature;500;3;438;482;1600;31;0.9467146235055117;102.40714526176453;8.124468326568604;0.018359661102294922
Feature;500;4;427;464;1583;34;0.9467612833792964;102.76210498809814;8.045406341552734;0.018187284469604492
Feature;500;5;431;462;1569;34;0.947041549937557;100.41908168792725;7.948343276977539;0.018191814422607422
Feature;500;6;440;469;1507;28;0.9489965140284969;100.9356598854065;8.117636680603027;0.01811695098876953
Feature;500;7;430;473;1825;36;0.9398384704137135;102.77425050735474;8.227705240249634;0.018379926681518555
Feature;500;8;429;470;1467;31;0.9498667213450892;99.10748195648193;7.92725133895874;0.01860189437866211
Feature;500;9;431;474;1573;33;0.9466291181759576;103.01216626167297;7.927706480026245;0.0179750919342041
Sequence;100;0;83;99;559;19;0.9077862091718905;9.995872974395752;0.6825299263000488;0.0036325454711914062
Sequence;100;1;84;98;277;21;0.9494709959868661;9.963528394699097;0.7430882453918457;0.0035321712493896484
Sequence;100;2;94;98;511;25;0.9158154859967051;9.989046812057495;0.7725074291229248;0.00396275520324707
Sequence;100;3;93;97;340;17;0.9425287356321839;10.113118648529053;0.7700932025909424;0.0039594173431396484
Sequence;100;4;97;99;777;23;0.8834208552138034;10.011412382125854;0.8163185119628906;0.004450082778930664
Sequence;100;5;96;96;300;29;0.9511957052220595;10.071175575256348;0.7892937660217285;0.004342317581176758
Sequence;100;6;91;99;381;21;0.9356092614500592;10.094174861907959;0.7788662910461426;0.0039904117584228516
Sequence;100;7;88;97;327;24;0.9402739726027397;10.115861654281616;0.7400414943695068;0.0036330223083496094
Sequence;100;8;92;96;299;23;0.9484037963761863;12.136999607086182;0.7921555042266846;0.004028797149658203
Sequence;100;9;69;98;276;11;0.9504399353564374;10.137357711791992;0.7760846614837646;0.00392603874206543
Sequence;200;0;182;195;1156;20;0.9055401209347933;10.122693300247192;1.5410668849945068;0.008343696594238281
Sequence;200;1;140;196;834;20;0.9299571680524061;10.331562280654907;1.4122631549835205;0.007710456848144531
Sequence;200;2;179;187;645;23;0.9453111751738172;10.035603046417236;1.554596185684204;0.008169412612915039
Sequence;200;3;159;196;1061;25;0.9133877551020408;12.157340049743652;1.60178804397583;0.00870370864868164
Sequence;200;4;171;196;1101;30;0.9081658186671115;10.180586814880371;1.5788688659667969;0.008394479751586914
Sequence;200;5;172;196;1290;25;0.8978460563826418;9.696823596954346;1.4522626399993896;0.008247137069702148
Sequence;200;6;132;195;799;21;0.9318143027820447;10.518210649490356;1.643575668334961;0.008275270462036133
Sequence;200;7;153;199;917;20;0.9211860764933391;10.17627739906311;1.610239028930664;0.008222818374633789
Sequence;200;8;155;192;892;15;0.9257903494176373;12.46056580543518;1.631159782409668;0.008298873901367188
Sequence;200;9;192;186;934;29;0.9274168479950264;10.45312786102295;1.6590311527252197;0.008932352066040039
Sequence;300;0;251;296;1895;24;0.899127009475141;10.366146802902222;2.4446656703948975;0.013400077819824219
Sequence;300;1;279;295;3617;30;0.8368883878241262;10.401805877685547;2.5349819660186768;0.015186309814453125
Sequence;300;2;254;298;1672;26;0.9108646977289689;9.763766050338745;2.367668628692627;0.012873649597167969
Sequence;300;3;229;290;1269;24;0.92766345550932;10.152514696121216;2.3234188556671143;0.011917829513549805
Sequence;300;4;269;291;1145;26;0.9345602103217694;12.120474100112915;2.351926803588867;0.012142181396484375
Sequence;300;5;257;288;1779;31;0.9058231868713605;10.449914693832397;2.39410400390625;0.012994766235351562
Sequence;300;6;262;297;2984;30;0.8573477387895592;10.101454734802246;2.520125150680542;0.014749526977539062
Sequence;300;7;262;290;1367;24;0.9247619571798118;10.122531175613403;2.3911123275756836;0.012529850006103516
Sequence;300;8;249;290;1662;32;0.9118395926161681;9.887054681777954;2.375440835952759;0.01269221305847168
Sequence;300;9;278;292;3089;25;0.8536088337045638;11.974591493606567;2.4749867916107178;0.01435995101928711
Sequence;400;0;276;392;1975;32;0.9203082758342412;10.045399904251099;3.2260947227478027;0.016947507858276367
Sequence;400;1;350;382;2260;29;0.9101284447449;10.074200630187988;3.283140182495117;0.017672300338745117
Sequence;400;2;333;394;2194;28;0.9115714803917617;10.215267658233643;3.1811439990997314;0.01678466796875
Sequence;400;3;356;387;3774;31;0.8658371845005333;10.178838729858398;3.3801467418670654;0.019315242767333984
Sequence;400;4;340;385;2017;20;0.9158987616228161;10.002456665039062;3.0693182945251465;0.015599250793457031
Sequence;400;5;359;398;4253;29;0.8514235807860262;10.000676155090332;3.397388219833374;0.019577980041503906
Sequence;400;6;333;381;2046;31;0.9169440610538281;9.979355335235596;3.179421901702881;0.01666879653930664
Sequence;400;7;332;390;3841;29;0.8636783077796706;10.014273881912231;3.3594772815704346;0.01929783821105957
Sequence;400;8;281;391;1749;29;0.9276046193964982;10.152099370956421;3.1940724849700928;0.016876697540283203
Sequence;400;9;359;390;2512;27;0.9020166166088076;10.269315481185913;3.271897077560425;0.017383575439453125
Sequence;500;0;295;492;2060;31;0.9294061204208217;12.224833250045776;4.062292814254761;0.020200014114379883
Sequence;500;1;395;476;2067;27;0.9290446603274862;10.271223783493042;3.961726665496826;0.01972484588623047
Sequence;500;2;319;483;1555;25;0.9472273128351321;10.132029294967651;3.921368360519409;0.02016282081604004
Sequence;500;3;443;484;5004;26;0.8580506070577556;10.077016830444336;4.345028400421143;0.024102449417114258
Sequence;500;4;452;486;2873;31;0.9065599895924805;10.14357614517212;4.1612868309021;0.020969867706298828
Sequence;500;5;449;482;2298;30;0.9245691777449532;12.503469705581665;3.574983596801758;0.01886606216430664
Sequence;500;6;365;493;2474;22;0.91784279214957;9.206261396408081;3.6117215156555176;0.01908111572265625
Sequence;500;7;410;490;2388;23;0.9202378168943518;10.296887397766113;4.188992500305176;0.020610332489013672
Sequence;500;8;459;491;4871;25;0.8594998413568318;10.596367835998535;4.382319450378418;0.024439096450805664
Sequence;500;9;426;481;2169;28;0.9290039605904881;10.519751071929932;4.135197877883911;0.02083444595336914
